Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Density_Nm2,Region,Trophic,Group,Genus,Reference,Notes
496,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,5.70738E-06,"Ranthambhore National Park, India; 1990",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
497,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,6.46651E-06,"Sariska Tiger Reserve, India; 1997",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
498,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,7.47837E-06,"Ranthambhore National Park, India; 1997",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
499,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,7.49873E-06,"Ranthambhore National Park, India; 1993",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
500,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,8.69975E-06,"Ranthambhore National Park, India; 1995",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
501,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,9.46746E-06,"Similipal Tiger Reserve, India; 1997",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
502,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,1.00624E-05,"Bandhavgarh National Park, India; 1989",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
503,1,1,Mammal,Artiodactyla,Cervus unicolor,212000,1.03074E-05,"Bandhavgarh National Park, India; 1990",Herbivore,Eutherian,Cervus,Hatton et al. 2015; from Project Tiger Directorate,
504,1,1,Mammal,Artiodactyla,Connochaetes taurinus,203000,0.00000759,Unknown,Herbivore,Eutherian,Connochaetes,"Bourliere 1962; Bourquin 1971; Dixon 1964; Dowsett 1966; Foster 1967; Foster 1968; Hendrichs 1970; Hirst 1975; Norton-Griffiths 1973; Pennycuick. L. 1975; Robinette 1964; Stewart 1963; Von Richter 1972; in Damuth 1987 (Ref: 66, 69, 153, 160, 223, 224, 293, 298, 492, 521, 569, 631, 682)",
505,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,5.0619E-07,"Kruger National Park, South Africa; 2009",Herbivore,Eutherian,Connochaetus,SANParks Website,
506,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.62727E-05,"Lake Manyara National Park, Tanzania; 1992",Herbivore,Eutherian,Connochaetus,TANAPA 2002,
507,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,5.988E-07,"Masai Mara National Reserve, Kenya; 1992",Herbivore,Eutherian,Connochaetus,Broten and Said 1995 in Sinclair 1995 p. 178-181 MMR; Average of 1989-1991,
508,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,6.6667E-07,"Masai Mara National Reserve, Kenya; 2003",Herbivore,Eutherian,Connochaetus,Residents only; Broten and Said 1995 in Sinclair 1995 p. 178-181 MMR,
509,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,2.07377E-06,"Nairobi National Park, Kenya; 1966",Herbivore,Eutherian,Connochaetus,Schaller 1972 p. 429; Foster and Kearney 1967,
510,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.02556E-05,"Nairobi National Park, Kenya; 1976",Herbivore,Eutherian,Connochaetus,EcoSystems 1982; p.82; Average of 1974-1976,
511,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,7.8632E-07,"Nairobi National Park, Kenya; 2002",Herbivore,Eutherian,Connochaetus,Nairobi National Park Research and Development; 2003-2004 Annual Report,
512,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,5.01231E-05,"Ngorongoro Crater, Tanzania; 1965",Herbivore,Eutherian,Connochaetus,from model: 0.5 x N(t) + 0.25 x N(t-1) + 0.25 x N(t+1); Estes et al. 2006; Runyoro et al. 1995 in Sinclair 1995 p.162-165; Avg of repeated census (wet/dry),
513,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,5.29609E-05,"Ngorongoro Crater, Tanzania; 1978",Herbivore,Eutherian,Connochaetus,from model: 0.5 x N(t) + 0.25 x N(t-1) + 0.25 x N(t+1); Estes et al. 2006; Runyoro et al. 1995 in Sinclair 1995 p.162-165; Avg of repeated census (wet/dry),
514,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,3.11332E-05,"Ngorongoro Crater, Tanzania; 1988",Herbivore,Eutherian,Connochaetus,from model: 0.5 x N(t) + 0.25 x N(t-1) + 0.25 x N(t+1); Estes et al. 2006; Runyoro et al. 1995 in Sinclair 1995 p.162-165; Avg of repeated census (wet/dry),
515,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,2.26793E-05,"Ngorongoro Crater, Tanzania; 1997",Herbivore,Eutherian,Connochaetus,from model: 0.5 x N(t) + 0.25 x N(t-1) + 0.25 x N(t+1); Estes et al. 2006; Avg of repeated census (wet/dry),
516,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,2.65976E-05,"Ngorongoro Crater, Tanzania; 2004",Herbivore,Eutherian,Connochaetus,from model: 0.5 x N(t) + 0.25 x N(t-1) + 0.25 x N(t+1); Estes et al. 2006; Avg of repeated census (wet/dry),
517,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.5432E-07,"Nwaswitshaka River, Kruger NP, South Africa; 1975",Herbivore,Eutherian,Connochaetus,Bailey 1993; Dry season averages from 1973-1975; p. 58,
518,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.0000004,"Okavango Delta, Botswana; 2008",Herbivore,Eutherian,Connochaetus,"ODMP 2008; Summarised from 10 aerial counts done from 1988-2002 by the Dept of Wildlife and National Parks, Gov of Botswana, after Bonyongo, 2004; Converted to density from estimate over 20000 km2 of 8000",
519,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.00000181,"Pilanesburg National Park, South Africa; 2000",Herbivore,Eutherian,Connochaetus,Blue Wildebeest; van Dyk Slotow 2003; Appendix 1,
520,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.2353E-07,"Sabie River, Kruger NP, South Africa; 1975",Herbivore,Eutherian,Connochaetus,Bailey 1993; Dry season averages from 1973-1975; p. 58,
521,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.00000003,"Savuti area of Chobe National Park, Botswana; 1991",Herbivore,Eutherian,Connochaetus,Viljoen 1993,
522,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.00000005,"Savuti area of Chobe National Park, Botswana; 1991",Herbivore,Eutherian,Connochaetus,Viljoen 1993,
523,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.06244E-06,"Selous Game Reserve, Tanzania; 1994",Herbivore,Eutherian,Connochaetus,East 1998 p. 417; Nyassa wildebeest,
524,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,6.7615E-07,"Serengeti ecosystem, Tanzania; 1971",Herbivore,Eutherian,Connochaetus,Schaller 1972 p. 428; 280000- Kruuk 1972 p. 83; Using ratio of total to residents from Schaller 1972 p. 428 ~ 0.0244,
525,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.21896E-06,"Serengeti ecosystem, Tanzania; 1977",Herbivore,Eutherian,Connochaetus,Mduma et al. 1999; 720000; Houston 1979 in Sinclair and Norton-Griffiths 1979 Tbl 11.1; Using ratio of total to residents from Schaller 1972 p. 428 ~ 0.0244,
526,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.11883E-06,"Serengeti ecosystem, Tanzania; 1986",Herbivore,Eutherian,Connochaetus,Mduma et al. 1999;  Using ratio of total to residents from Schaller 1972 p. 428 ~ 0.0244; Fryxell et al. 1988 estimates 17500 residents and 1.6 million total,
527,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.18044E-06,"Serengeti ecosystem, Tanzania; 1993",Herbivore,Eutherian,Connochaetus,Mduma et al. 1999;  Using ratio of total to residents from Schaller 1972 p. 428 ~ 0.0244,
528,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.0000213,"Amboseli National Park, Kenya; 2007",Herbivore,Eutherian,Connochaetus,van der Werf 2008; from average of densities over 6 locations from Oct-Jan 2007-08; KWS TAWIRI 2010 estimates 18538 in Amboseli area of 8797 km2; Okello 2005 estimates 17138 from density estimate,
529,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,2.1364E-07,"Etosha National Park, Namibia; 1998",Herbivore,Eutherian,Connochaetus,Ministry Environment & Tourism Namibia http://www.met.gov.na/programmes/nnep/category.htm#Wildlife,
530,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,7.204E-08,"Gonarezhou National Park, Zimbabwe; 2009",Herbivore,Eutherian,Connochaetus,Dunham et al. 2010; p. 15,
531,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.69167E-06,"Hluhluwe iMfolozi National Park, South Africa; 1982",Herbivore,Eutherian,Connochaetus,Whateley and Brooks 1985; After Brooks and Macdonald 1983,
532,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,2.52046E-06,"Hluhluwe iMfolozi National Park, South Africa; 2000",Herbivore,Eutherian,Connochaetus,Average of totals from 1997-1999; Wadge 2007; p. 95-101; Line Transect Surveys from Kwa-Zulu Natal Wildlife Service Zululand Region Yearbooks 1987-2000,
533,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.238E-07,"Hwange National Park, Zimbabwe; 1973",Herbivore,Eutherian,Connochaetus,Wilson 1975; Appendix B p. 143,
534,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.1945E-07,"Hwange National Park, Zimbabwe; 1996",Herbivore,Eutherian,Connochaetus,East 1998 p. 417,
535,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,8.509E-08,"Kalahari National Park, South Africa; 1979",Herbivore,Eutherian,Connochaetus,Mills 1990 p. 279;Min value from p. 278; 2411 was digitised from plot,
536,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,6.8645E-07,"Kruger National Park, South Africa; 1964",Herbivore,Eutherian,Connochaetus,Pienaar 1966 p. 75,
537,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,4.9292E-07,"Kruger National Park, South Africa; 1975",Herbivore,Eutherian,Connochaetus,SANParks Census from Owen-Smith,
538,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,0.000000628,"Kruger National Park, South Africa; 1984",Herbivore,Eutherian,Connochaetus,SANParks Census from Owen-Smith,
539,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,4.7822E-07,"Kruger National Park, South Africa; 1997",Herbivore,Eutherian,Connochaetus,SANParks Census from Owen-Smith; data from 1995,
540,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,7.1301E-07,"Tarangire National Park, Tanzania; 1962",Herbivore,Eutherian,Connochaetus,Lamprey 1963,
541,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,8.3965E-07,"Tarangire National Park, Tanzania; 2000",Herbivore,Eutherian,Connochaetus,Dry Season; TWCM 2000; Gereta 2004; Caro 1998 would estimate 10774 from reported density,
542,1,1,Mammal,Artiodactyla,Connochaetus taurinus,163000,1.15377E-06,"Serengeti ecosystem, Tanzania; 2003",Herbivore,Eutherian,Connochaetus,Sinclair 2007;  Using ratio of total to residents from Schaller 1972 p. 428 ~ 0.0244,
543,1,1,Mammal,Artiodactyla,Damaliscus dorcas,70000,0.0000188,Unknown,Herbivore,Eutherian,Damaliscus,"David 1978; Duplessis 1972; in Damuth 1987 (Ref: 144, 171)",
544,1,1,Mammal,Artiodactyla,Damaliscus lunatus,122000,0.000011,Unknown,Herbivore,Eutherian,Damaliscus,"Bourliere 1962; Bourliere 1965; Green 1979; Grimsdell 1979; Hendrichs 1970; Koeman 1969; Monfort 1972; Sinclair 1972; Spinage 1972; Stewart 1963; Stewart 1963; in Damuth 1987 (Ref: 66, 67, 261, 265, 293, 368, 463, 609, 626, 630, 631 )",
545,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.00000015,"Okavango Delta, Botswana; 2008",Herbivore,Eutherian,Damaliscus,"ODMP 2008; Summarised from 10 aerial counts done from 1988-2002 by the Dept of Wildlife and National Parks, Gov of Botswana, after Bonyongo, 2004; Converted to density from estimate over 20000 km2 of 3000",
546,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.000000152,"Pilanesburg National Park, South Africa; 2000",Herbivore,Eutherian,Damaliscus,van Dyk Slotow 2003; Appendix 1,
547,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,1.37E-09,"Hwange National Park, Zimbabwe; 1996",Herbivore,Eutherian,Damaliscus,East 1998 p. 416,
548,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,3.01473E-06,"Katavi National Park, Tanzania; 2009",Herbivore,Eutherian,Damaliscus,Kiffner et al. 2009; from Density estimates,
549,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,3.765E-08,"Kruger National Park, South Africa; 1964",Herbivore,Eutherian,Damaliscus,Pienaar 1966 p. 75; Tsessebe,
550,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,3.37E-08,"Kruger National Park, South Africa; 1975",Herbivore,Eutherian,Damaliscus,SANParks Census from Owen-Smith,
551,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,4.898E-08,"Kruger National Park, South Africa; 1984",Herbivore,Eutherian,Damaliscus,SANParks Census from Owen-Smith,
552,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,1.317E-08,"Kruger National Park, South Africa; 1997",Herbivore,Eutherian,Damaliscus,SANParks Census from Owen-Smith; data from 1996,
553,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,1.053E-08,"Kruger National Park, South Africa; 2009",Herbivore,Eutherian,Damaliscus,SANParks Website,
554,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,3.0507E-06,"Masai Mara National Reserve, Kenya; 1992",Herbivore,Eutherian,Damaliscus,Broten and Said 1995 in Sinclair 1995 p. 178-181 MMR; Average of 1989-1991,
555,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.000003636,"Masai Mara National Reserve, Kenya; 2003",Herbivore,Eutherian,Damaliscus,"Reid et al. 2003; The Mara Count. Summed over the three blocks totalling 1234 km2, adjusted for the 1500 km2 reserve (ie. multiplied by 1.2)",
556,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.00000222,"Serengeti ecosystem, Tanzania; 1977",Herbivore,Eutherian,Damaliscus,Houston 1979 in Sinclair and Norton-Griffiths 1979 Tbl 11.1 ,
557,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,2.8736E-06,"Serengeti ecosystem, Tanzania; 1986",Herbivore,Eutherian,Damaliscus,linear interpolated from Caro 1994 p. 24 (77966; 1989) and Houston 1979 in Sinclair and Norton-Griffiths 1979 p. 264 (55500; 1978),
558,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,3.80736E-06,"Serengeti ecosystem, Tanzania; 1993",Herbivore,Eutherian,Damaliscus,Campbell and Borner 1995 in Sinclair 1995 – p. 123,
559,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,1.5596E-06,"Serengeti ecosystem, Tanzania; 2003",Herbivore,Eutherian,Damaliscus,Sinclair et al. 2008,
560,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,1.3195E-07,"Queen Elizabeth National Park, Uganda; 2009",Herbivore,Eutherian,Damaliscus,Plumptre 2010 Fire; Digitised from plot; Data for 2010,
561,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.0000005,"Savuti area of Chobe National Park, Botswana; 1991",Herbivore,Eutherian,Damaliscus,Viljoen 1993,
562,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.00000032,"Savuti area of Chobe National Park, Botswana; 1991",Herbivore,Eutherian,Damaliscus,Viljoen 1993,
563,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,0.00000108,"Serengeti ecosystem, Tanzania; 1971",Herbivore,Eutherian,Damaliscus,Schaller 1972 p. 428; 25000- Kruuk 1972 p. 83,
564,1,1,Mammal,Artiodactyla,Damaliscus lunatus,108000,6.88E-09,"Hwange National Park, Zimbabwe; 1973",Herbivore,Eutherian,Damaliscus,Wilson 1975; Appendix B p. 143,
565,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.30947E-09,"Sariska Tiger Reserve, India; 1993",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
566,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,8.08314E-09,"Sariska Tiger Reserve, India; 1995",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
567,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,1.96305E-08,"Sariska Tiger Reserve, India; 1991",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
568,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.17087E-08,"Bori-Satpura Tiger Reserve, India; 1992",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
569,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.30947E-08,"Sariska Tiger Reserve, India; 1992",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
570,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.77045E-08,"Pench Tiger Reserve (MP), India; 1991",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
571,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.15126E-08,"Bori-Satpura Tiger Reserve, India; 2002",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
572,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.29815E-08,"Pench Tiger Reserve (MP), India; 1992",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
573,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,4.22164E-08,"Pench Tiger Reserve (MP), India; 1993",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
574,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,4.48549E-08,"Pench Tiger Reserve (MP), India; 1994",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
575,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,4.69188E-08,"Bori-Satpura Tiger Reserve, India; 1996",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
576,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,5.11205E-08,"Bori-Satpura Tiger Reserve, India; 1994",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
577,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,5.80475E-08,"Pench Tiger Reserve (MP), India; 1995",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
578,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,6.59631E-08,"Pench Tiger Reserve (MP), India; 1996",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
579,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,7.65172E-08,"Pench Tiger Reserve (MP), India; 1997",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
580,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,7.91317E-08,"Bori-Satpura Tiger Reserve, India; 1988",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
581,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,9.52381E-08,"Bori-Satpura Tiger Reserve, India; 1982",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
582,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,9.94398E-08,"Bori-Satpura Tiger Reserve, India; 1984",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
583,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,1.01541E-07,"Bori-Satpura Tiger Reserve, India; 1986",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
584,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.44989E-07,"Bandhavgarh National Park, India; 1997",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
585,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,2.44989E-07,"Bandhavgarh National Park, India; 1998",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
586,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.17927E-07,"Bori-Satpura Tiger Reserve, India; 1990",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
587,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.34076E-07,"Bandhavgarh National Park, India; 1991",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
588,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.34076E-07,"Bandhavgarh National Park, India; 1993",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
589,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.34076E-07,"Bandhavgarh National Park, India; 1994",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
590,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.56347E-07,"Bandhavgarh National Park, India; 1992",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
591,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,3.56347E-07,"Bandhavgarh National Park, India; 1995",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
592,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,4.20404E-07,"Nagarahole National Park, India; 1989",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
593,1,1,Mammal,Artiodactyla,Gazella bennettii,23000,4.78842E-07,"Bandhavgarh National Park, India; 1989",Herbivore,Eutherian,Gazella,Hatton et al. 2015; from Project Tiger Directorate,
